interaction_id,user_key,campaign_key,date_key,channel_key,sent_flag,opened_flag,clicked_flag,converted_flag,time_to_conversion_days,created_at
746,372,6,20250827,2,True,True,False,False,,2025-11-20 17:39:07.631578
747,673,44,20250924,3,True,True,False,False,,2025-11-20 17:39:07.631586
748,105,2,20251107,3,True,True,True,True,6.0,2025-11-20 17:39:07.631595
749,182,34,20250911,1,True,True,True,False,,2025-11-20 17:39:07.631604
750,289,6,20250913,2,True,False,False,False,,2025-11-20 17:39:07.631620
751,287,48,20251008,4,True,True,True,False,,2025-11-20 17:39:07.631630
752,558,20,20250826,1,True,False,False,False,,2025-11-20 17:39:07.631638
753,637,7,20250912,4,True,True,False,False,,2025-11-20 17:39:07.631646
754,854,4,20250829,4,True,False,False,False,,2025-11-20 17:39:07.631654
755,51,47,20250905,4,True,False,False,False,,2025-11-20 17:39:07.631662
756,558,12,20251119,3,True,True,False,False,,2025-11-20 17:39:07.631670
757,508,29,20250827,3,True,True,False,False,,2025-11-20 17:39:07.631678
758,169,36,20251114,4,True,True,True,False,,2025-11-20 17:39:07.631687
759,851,48,20250901,3,True,True,False,False,,2025-11-20 17:39:07.631695
760,312,41,20250904,3,True,True,False,False,,2025-11-20 17:39:07.631704
761,241,46,20251105,4,True,True,True,True,2.0,2025-11-20 17:39:07.631714
762,68,2,20251115,1,True,True,True,False,,2025-11-20 17:39:07.631723
763,415,3,20250827,3,True,True,True,False,,2025-11-20 17:39:07.631732
764,12,39,20250908,3,True,False,False,False,,2025-11-20 17:39:07.631741
765,348,6,20250923,4,True,True,True,False,,2025-11-20 17:39:07.631750
766,458,20,20251106,2,True,True,True,True,6.0,2025-11-20 17:39:07.631760
767,772,12,20250823,1,True,True,False,False,,2025-11-20 17:39:07.631768
768,580,19,20251005,2,True,True,False,False,,2025-11-20 17:39:07.631776
769,417,35,20250922,4,True,True,False,False,,2025-11-20 17:39:07.631785
770,783,45,20251018,2,True,True,False,False,,2025-11-20 17:39:07.631793
771,421,1,20251005,3,True,True,True,False,,2025-11-20 17:39:07.631802
772,516,26,20251104,2,True,False,False,False,,2025-11-20 17:39:07.631810
773,18,47,20250823,4,True,True,False,False,,2025-11-20 17:39:07.631818
774,922,6,20251016,2,True,False,False,False,,2025-11-20 17:39:07.631826
775,710,15,20251009,3,True,True,True,False,,2025-11-20 17:39:07.631835
776,160,21,20251107,4,True,True,True,False,,2025-11-20 17:39:07.631844
777,127,32,20251020,1,True,True,True,False,,2025-11-20 17:39:07.631853
778,533,43,20250918,3,True,False,False,False,,2025-11-20 17:39:07.631860
779,846,4,20251014,4,True,True,False,False,,2025-11-20 17:39:07.631869
780,784,46,20251114,4,True,True,True,False,,2025-11-20 17:39:07.631878
781,494,11,20250925,1,True,True,False,False,,2025-11-20 17:39:07.631886
782,304,1,20251115,1,True,True,False,False,,2025-11-20 17:39:07.631894
783,557,24,20251108,3,True,True,True,False,,2025-11-20 17:39:07.631903
784,896,31,20251026,2,True,True,True,False,,2025-11-20 17:39:07.631912
785,720,12,20251011,2,True,True,False,False,,2025-11-20 17:39:07.631920
786,700,6,20251117,1,True,True,True,False,,2025-11-20 17:39:07.631930
787,400,14,20251011,2,True,True,False,False,,2025-11-20 17:39:07.631938
788,563,8,20250919,4,True,True,False,False,,2025-11-20 17:39:07.631947
789,70,39,20250903,2,True,True,True,False,,2025-11-20 17:39:07.631956
790,742,37,20251117,2,True,True,False,False,,2025-11-20 17:39:07.631964
791,43,21,20251026,1,True,True,False,False,,2025-11-20 17:39:07.631972
792,697,18,20250923,3,True,False,False,False,,2025-11-20 17:39:07.631980
793,284,18,20250904,1,True,True,False,False,,2025-11-20 17:39:07.631988
794,639,39,20251112,2,True,True,True,False,,2025-11-20 17:39:07.631997
795,367,26,20250930,1,True,True,True,False,,2025-11-20 17:39:07.632006
796,32,6,20251102,1,True,False,False,False,,2025-11-20 17:39:07.632014
797,136,35,20251101,4,True,True,False,False,,2025-11-20 17:39:07.632022
798,549,44,20250903,2,True,True,True,False,,2025-11-20 17:39:07.632031
799,381,21,20251114,3,True,True,True,False,,2025-11-20 17:39:07.632040
800,770,21,20250825,4,True,True,True,True,7.0,2025-11-20 17:39:07.632049
801,319,6,20250824,2,True,True,True,False,,2025-11-20 17:39:07.632058
802,738,43,20251011,3,True,True,False,False,,2025-11-20 17:39:07.632067
803,999,36,20251105,2,True,True,True,False,,2025-11-20 17:39:07.632076
804,164,8,20250925,1,True,True,False,False,,2025-11-20 17:39:07.632084
805,90,2,20250913,2,True,True,True,False,,2025-11-20 17:39:07.632093
806,391,35,20251106,3,True,True,True,False,,2025-11-20 17:39:07.632102
807,392,42,20251111,3,True,True,False,False,,2025-11-20 17:39:07.632110
808,258,24,20251107,2,True,True,True,False,,2025-11-20 17:39:07.632119
809,329,34,20251103,1,True,True,False,False,,2025-11-20 17:39:07.632127
810,890,31,20251011,3,True,True,True,False,,2025-11-20 17:39:07.632136
811,270,26,20251103,1,True,True,False,False,,2025-11-20 17:39:07.632144
812,841,8,20250930,3,True,True,True,False,,2025-11-20 17:39:07.632153
813,306,32,20250915,1,True,True,True,False,,2025-11-20 17:39:07.632162
814,522,44,20250919,4,True,True,False,False,,2025-11-20 17:39:07.632170
815,771,43,20251028,3,True,True,False,False,,2025-11-20 17:39:07.632179
816,505,37,20251006,2,True,True,False,False,,2025-11-20 17:39:07.632187
817,121,7,20251109,3,True,True,False,False,,2025-11-20 17:39:07.632196
818,118,37,20251025,1,True,False,False,False,,2025-11-20 17:39:07.632203
819,15,19,20251003,1,True,True,False,False,,2025-11-20 17:39:07.632211
820,507,21,20251030,1,True,True,False,False,,2025-11-20 17:39:07.632220
821,263,3,20251103,3,True,True,False,False,,2025-11-20 17:39:07.632228
822,600,36,20250826,3,True,True,True,False,,2025-11-20 17:39:07.632237
823,854,12,20251019,1,True,True,True,False,,2025-11-20 17:39:07.632247
824,296,15,20250903,3,True,True,True,False,,2025-11-20 17:39:07.632256
825,118,20,20251002,1,True,True,False,False,,2025-11-20 17:39:07.632264
826,721,10,20250913,1,True,True,True,False,,2025-11-20 17:39:07.632273
827,778,39,20251004,3,True,True,False,False,,2025-11-20 17:39:07.632282
828,709,20,20251013,3,True,True,True,False,,2025-11-20 17:39:07.632291
829,503,23,20250831,4,True,True,False,False,,2025-11-20 17:39:07.632299
830,81,15,20251105,3,True,False,False,False,,2025-11-20 17:39:07.632307
831,68,7,20250913,2,True,True,False,False,,2025-11-20 17:39:07.632315
832,259,19,20250829,1,True,True,True,False,,2025-11-20 17:39:07.632324
833,778,50,20251108,3,True,True,True,False,,2025-11-20 17:39:07.632333
834,191,12,20250918,3,True,True,False,False,,2025-11-20 17:39:07.632342
835,782,28,20251119,3,True,True,True,False,,2025-11-20 17:39:07.632351
836,534,5,20251103,2,True,True,False,False,,2025-11-20 17:39:07.632359
837,227,21,20250916,4,True,False,False,False,,2025-11-20 17:39:07.632366
838,1000,13,20251005,2,True,True,False,False,,2025-11-20 17:39:07.632375
839,542,28,20250918,1,True,False,False,False,,2025-11-20 17:39:07.632382
840,252,5,20250914,2,True,True,True,False,,2025-11-20 17:39:07.632391
841,646,18,20251019,2,True,True,False,False,,2025-11-20 17:39:07.632400
842,203,15,20251016,4,True,True,True,False,,2025-11-20 17:39:07.632409
843,715,33,20250908,1,True,False,False,False,,2025-11-20 17:39:07.632416
844,116,36,20251002,1,True,True,False,False,,2025-11-20 17:39:07.632425
845,205,4,20250831,2,True,False,False,False,,2025-11-20 17:39:07.632432
846,746,35,20251102,2,True,True,True,False,,2025-11-20 17:39:07.632441
847,848,7,20250825,3,True,True,True,True,2.0,2025-11-20 17:39:07.632451
848,630,15,20251014,4,True,True,False,False,,2025-11-20 17:39:07.632459
849,359,34,20250829,3,True,False,False,False,,2025-11-20 17:39:07.632467
850,99,10,20251107,4,True,True,False,False,,2025-11-20 17:39:07.632476
851,952,23,20251016,4,True,True,True,False,,2025-11-20 17:39:07.632484
852,250,27,20251111,1,True,True,False,False,,2025-11-20 17:39:07.632493
853,872,42,20250829,3,True,True,True,False,,2025-11-20 17:39:07.632502
854,107,6,20250831,3,True,True,True,False,,2025-11-20 17:39:07.632511
855,716,33,20251118,3,True,True,False,False,,2025-11-20 17:39:07.632519
856,840,33,20251102,2,True,True,False,False,,2025-11-20 17:39:07.632527
857,332,12,20250914,1,True,False,False,False,,2025-11-20 17:39:07.632535
858,699,46,20250827,4,True,True,True,False,,2025-11-20 17:39:07.632545
859,789,13,20251011,3,True,True,True,False,,2025-11-20 17:39:07.632554
860,992,31,20250912,3,True,True,False,False,,2025-11-20 17:39:07.632562
861,171,21,20250822,4,True,True,True,False,,2025-11-20 17:39:07.632571
862,502,10,20250928,3,True,False,False,False,,2025-11-20 17:39:07.632579
863,884,22,20251012,3,True,True,True,False,,2025-11-20 17:39:07.632588
864,396,50,20250909,2,True,True,False,False,,2025-11-20 17:39:07.632597
865,259,26,20250905,1,True,True,False,False,,2025-11-20 17:39:07.632605
866,983,27,20251030,1,True,True,True,False,,2025-11-20 17:39:07.632624
867,411,14,20250923,4,True,True,False,False,,2025-11-20 17:39:07.632633
868,869,47,20251030,3,True,True,False,False,,2025-11-20 17:39:07.632642
869,166,39,20251109,4,True,True,False,False,,2025-11-20 17:39:07.632650
870,994,21,20251108,4,True,True,True,False,,2025-11-20 17:39:07.632659
871,847,3,20250827,2,True,True,True,False,,2025-11-20 17:39:07.632668
872,766,11,20251110,4,True,True,True,False,,2025-11-20 17:39:07.632677
873,949,4,20251025,1,True,False,False,False,,2025-11-20 17:39:07.632685
874,827,19,20250827,3,True,False,False,False,,2025-11-20 17:39:07.632692
875,161,36,20251006,4,True,False,False,False,,2025-11-20 17:39:07.632700
876,347,9,20251113,1,True,True,True,True,5.0,2025-11-20 17:39:07.632710
877,546,28,20250911,2,True,False,False,False,,2025-11-20 17:39:07.632717
878,645,35,20251114,1,True,True,False,False,,2025-11-20 17:39:07.632726
879,100,17,20250903,3,True,True,True,False,,2025-11-20 17:39:07.632735
880,664,49,20250924,2,True,True,False,False,,2025-11-20 17:39:07.632743
881,410,3,20251005,3,True,True,True,False,,2025-11-20 17:39:07.632752
882,327,36,20250923,3,True,True,False,False,,2025-11-20 17:39:07.632760
883,723,3,20251007,1,True,True,True,False,,2025-11-20 17:39:07.632769
884,775,46,20250923,4,True,True,True,False,,2025-11-20 17:39:07.632778
885,755,16,20250904,3,True,True,False,False,,2025-11-20 17:39:07.632786
886,497,25,20250829,3,True,True,False,False,,2025-11-20 17:39:07.632795
887,314,8,20250918,3,True,True,False,False,,2025-11-20 17:39:07.632803
888,807,24,20250913,3,True,True,False,False,,2025-11-20 17:39:07.632812
889,356,44,20250927,4,True,False,False,False,,2025-11-20 17:39:07.632819
890,523,12,20251008,4,True,True,False,False,,2025-11-20 17:39:07.632827
891,674,18,20251109,3,True,True,True,False,,2025-11-20 17:39:07.632836
892,689,25,20250909,4,True,True,True,True,0.0,2025-11-20 17:39:07.632846
893,597,15,20251005,4,True,True,False,False,,2025-11-20 17:39:07.632854
894,340,32,20250918,1,True,True,False,False,,2025-11-20 17:39:07.632862
895,71,18,20251029,1,True,True,False,False,,2025-11-20 17:39:07.632871
896,378,23,20250930,4,True,True,False,False,,2025-11-20 17:39:07.632879
897,424,48,20250822,1,True,True,True,False,,2025-11-20 17:39:07.632888
898,448,33,20250827,3,True,True,False,False,,2025-11-20 17:39:07.632897
899,101,31,20251005,3,True,True,False,False,,2025-11-20 17:39:07.632905
900,507,33,20250826,1,True,True,True,False,,2025-11-20 17:39:07.632914
901,458,37,20251013,1,True,True,True,False,,2025-11-20 17:39:07.632924
902,837,25,20250913,3,True,True,True,False,,2025-11-20 17:39:07.632934
903,774,24,20250918,2,True,True,False,False,,2025-11-20 17:39:07.632942
904,608,35,20251030,2,True,False,False,False,,2025-11-20 17:39:07.632950
905,180,25,20251004,4,True,True,False,False,,2025-11-20 17:39:07.632958
906,687,29,20250903,2,True,True,True,False,,2025-11-20 17:39:07.632967
907,292,16,20250918,1,True,True,True,True,4.0,2025-11-20 17:39:07.632977
908,557,22,20250903,4,True,True,False,False,,2025-11-20 17:39:07.632985
909,619,1,20250823,4,True,False,False,False,,2025-11-20 17:39:07.632993
910,396,18,20251025,2,True,False,False,False,,2025-11-20 17:39:07.633001
911,937,18,20250824,3,True,True,True,True,6.0,2025-11-20 17:39:07.633010
912,468,5,20251001,1,True,False,False,False,,2025-11-20 17:39:07.633018
913,299,16,20251112,2,True,True,True,False,,2025-11-20 17:39:07.633027
914,207,2,20251001,4,True,False,False,False,,2025-11-20 17:39:07.633035
915,800,3,20251118,3,True,False,False,False,,2025-11-20 17:39:07.633043
916,873,19,20250911,3,True,True,True,False,,2025-11-20 17:39:07.633052
917,716,30,20250927,3,True,True,False,False,,2025-11-20 17:39:07.633060
918,411,5,20250926,4,True,True,True,False,,2025-11-20 17:39:07.633069
919,443,3,20251106,3,True,True,False,False,,2025-11-20 17:39:07.633077
920,157,31,20250829,2,True,True,False,False,,2025-11-20 17:39:07.633086
921,79,25,20251025,3,True,True,True,False,,2025-11-20 17:39:07.633095
922,194,50,20250926,1,True,False,False,False,,2025-11-20 17:39:07.633102
923,824,17,20250928,1,True,True,True,False,,2025-11-20 17:39:07.633111
924,20,30,20250826,2,True,True,True,False,,2025-11-20 17:39:07.633121
925,25,47,20251014,1,True,False,False,False,,2025-11-20 17:39:07.633128
926,282,28,20251006,3,True,True,False,False,,2025-11-20 17:39:07.633136
927,151,8,20250928,1,True,True,False,False,,2025-11-20 17:39:07.633145
928,900,18,20251019,1,True,True,False,False,,2025-11-20 17:39:07.633153
929,263,20,20250827,1,True,False,False,False,,2025-11-20 17:39:07.633161
930,664,4,20250822,3,True,True,True,True,3.0,2025-11-20 17:39:07.633170
931,308,4,20251111,3,True,True,True,False,,2025-11-20 17:39:07.633179
932,104,20,20250828,1,True,True,False,False,,2025-11-20 17:39:07.633188
933,791,1,20251117,4,True,True,False,False,,2025-11-20 17:39:07.633196
934,200,34,20251004,1,True,False,False,False,,2025-11-20 17:39:07.633203
935,87,9,20251019,2,True,True,True,False,,2025-11-20 17:39:07.633212
936,198,33,20251109,4,True,True,True,False,,2025-11-20 17:39:07.633221
937,288,45,20250919,4,True,True,False,False,,2025-11-20 17:39:07.633230
938,659,14,20250827,2,True,True,False,False,,2025-11-20 17:39:07.633238
939,957,38,20250923,1,True,True,False,False,,2025-11-20 17:39:07.633246
940,780,12,20251013,4,True,False,False,False,,2025-11-20 17:39:07.633254
941,769,14,20250903,1,True,True,False,False,,2025-11-20 17:39:07.633262
942,660,45,20250831,3,True,True,False,False,,2025-11-20 17:39:07.633270
943,858,10,20251013,1,True,True,True,False,,2025-11-20 17:39:07.633279
944,205,15,20250916,3,True,True,False,False,,2025-11-20 17:39:07.633287
945,610,23,20250927,3,True,True,False,False,,2025-11-20 17:39:07.633296
946,349,9,20250915,1,True,True,False,False,,2025-11-20 17:39:07.633304
947,266,44,20251019,1,True,True,False,False,,2025-11-20 17:39:07.633312
948,406,15,20251118,2,True,True,True,False,,2025-11-20 17:39:07.633322
949,220,42,20251117,4,True,True,False,False,,2025-11-20 17:39:07.633330
950,620,14,20251023,1,True,True,True,False,,2025-11-20 17:39:07.633339
951,646,44,20251104,1,True,True,False,False,,2025-11-20 17:39:07.633347
952,166,21,20251009,2,True,True,True,False,,2025-11-20 17:39:07.633356
953,26,38,20251023,2,True,True,True,False,,2025-11-20 17:39:07.633365
954,200,21,20250911,4,True,True,True,False,,2025-11-20 17:39:07.633375
955,173,27,20250828,3,True,True,True,False,,2025-11-20 17:39:07.633384
956,904,18,20251022,3,True,True,True,False,,2025-11-20 17:39:07.633393
957,289,31,20250918,3,True,True,False,False,,2025-11-20 17:39:07.633401
958,356,49,20251117,1,True,False,False,False,,2025-11-20 17:39:07.633409
959,44,19,20251031,1,True,True,True,False,,2025-11-20 17:39:07.633418
960,974,44,20251018,4,True,False,False,False,,2025-11-20 17:39:07.633425
961,307,27,20250825,2,True,False,False,False,,2025-11-20 17:39:07.633433
962,992,7,20250926,4,True,True,True,False,,2025-11-20 17:39:07.633442
963,547,26,20251009,1,True,True,True,False,,2025-11-20 17:39:07.633451
964,602,3,20251019,4,True,True,True,True,3.0,2025-11-20 17:39:07.633460
965,523,6,20250914,4,True,True,True,True,7.0,2025-11-20 17:39:07.633470
966,610,3,20250919,2,True,True,True,False,,2025-11-20 17:39:07.633479
967,139,1,20250911,4,True,True,False,False,,2025-11-20 17:39:07.633487
968,52,45,20251109,3,True,True,False,False,,2025-11-20 17:39:07.633496
969,986,8,20251113,1,True,True,True,False,,2025-11-20 17:39:07.633505
970,631,36,20251106,4,True,True,True,True,4.0,2025-11-20 17:39:07.633514
971,676,16,20251102,2,True,True,False,False,,2025-11-20 17:39:07.633523
972,558,41,20251006,1,True,True,True,False,,2025-11-20 17:39:07.633532
973,238,20,20251003,3,True,False,False,False,,2025-11-20 17:39:07.633539
974,778,29,20250925,1,True,True,False,False,,2025-11-20 17:39:07.633548
975,4,2,20250909,3,True,True,True,False,,2025-11-20 17:39:07.633557
976,201,30,20251002,1,True,True,True,False,,2025-11-20 17:39:07.633566
977,162,32,20251104,1,True,True,True,False,,2025-11-20 17:39:07.633575
978,331,31,20250928,2,True,True,False,False,,2025-11-20 17:39:07.633583
979,457,16,20250911,3,True,False,False,False,,2025-11-20 17:39:07.633591
980,992,32,20251113,4,True,True,False,False,,2025-11-20 17:39:07.633599
981,966,44,20250908,2,True,True,False,False,,2025-11-20 17:39:07.633608
982,927,35,20251007,1,True,True,False,False,,2025-11-20 17:39:07.633627
983,586,1,20251024,4,True,True,True,False,,2025-11-20 17:39:07.633637
984,870,44,20251103,1,True,False,False,False,,2025-11-20 17:39:07.633644
985,43,25,20251010,1,True,True,True,False,,2025-11-20 17:39:07.633654
986,419,20,20250926,1,True,True,True,True,6.0,2025-11-20 17:39:07.633663
987,418,30,20251025,3,True,False,False,False,,2025-11-20 17:39:07.633670
988,868,42,20250914,3,True,True,True,False,,2025-11-20 17:39:07.633680
989,801,48,20251102,3,True,True,False,False,,2025-11-20 17:39:07.633688
990,312,37,20250829,2,True,False,False,False,,2025-11-20 17:39:07.633696
991,134,32,20251027,3,True,True,True,False,,2025-11-20 17:39:07.633705
992,970,1,20251108,4,True,True,True,False,,2025-11-20 17:39:07.633714
993,341,13,20250906,3,True,True,True,False,,2025-11-20 17:39:07.633723
994,918,39,20251024,2,True,False,False,False,,2025-11-20 17:39:07.633730
995,77,12,20250914,4,True,True,False,False,,2025-11-20 17:39:07.633739
996,23,22,20251025,3,True,True,False,False,,2025-11-20 17:39:07.633747
997,564,33,20251105,1,True,True,True,False,,2025-11-20 17:39:07.633757
998,725,23,20250902,4,True,True,True,False,,2025-11-20 17:39:07.633766
999,711,2,20251110,4,True,True,True,True,6.0,2025-11-20 17:39:07.633775
1000,570,30,20250917,1,True,True,True,False,,2025-11-20 17:39:07.633784
1001,630,26,20250928,2,True,True,False,False,,2025-11-20 17:39:07.633793
1002,745,5,20250825,3,True,False,False,False,,2025-11-20 17:39:07.633801
1003,224,21,20251030,1,True,True,True,False,,2025-11-20 17:39:07.633810
1004,828,8,20250927,2,True,True,False,False,,2025-11-20 17:39:07.633818
1005,576,13,20250822,1,True,True,True,False,,2025-11-20 17:39:07.633827
1006,269,6,20250914,2,True,True,False,False,,2025-11-20 17:39:07.633836
1007,899,45,20251030,1,True,True,True,True,7.0,2025-11-20 17:39:07.633845
1008,368,13,20250926,4,True,True,True,False,,2025-11-20 17:39:07.633854
1009,183,32,20251103,4,True,True,False,False,,2025-11-20 17:39:07.633863
1010,594,11,20250920,4,True,True,True,True,1.0,2025-11-20 17:39:07.633872
1011,661,2,20251119,4,True,True,False,False,,2025-11-20 17:39:07.633880
1012,78,17,20251009,3,True,True,True,False,,2025-11-20 17:39:07.633889
1013,358,16,20251022,1,True,False,False,False,,2025-11-20 17:39:07.633897
1014,466,15,20251110,4,True,True,True,True,6.0,2025-11-20 17:39:07.633907
1015,252,26,20250831,3,True,True,True,True,2.0,2025-11-20 17:39:07.633916
1016,946,10,20250930,1,True,True,False,False,,2025-11-20 17:39:07.633925
1017,684,13,20250926,2,True,True,True,True,0.0,2025-11-20 17:39:07.633934
1018,189,35,20250905,4,True,True,False,False,,2025-11-20 17:39:07.633943
1019,349,27,20250919,4,True,False,False,False,,2025-11-20 17:39:07.633950
1020,961,1,20250828,2,True,False,False,False,,2025-11-20 17:39:07.633958
1021,903,24,20251011,4,True,False,False,False,,2025-11-20 17:39:07.633965
1022,978,7,20251025,4,True,True,False,False,,2025-11-20 17:39:07.633974
1023,96,27,20250906,2,True,True,True,False,,2025-11-20 17:39:07.633983
1024,509,22,20251016,1,True,False,False,False,,2025-11-20 17:39:07.633990
1025,342,49,20250825,3,True,True,True,False,,2025-11-20 17:39:07.633999
1026,266,19,20251028,2,True,True,True,True,1.0,2025-11-20 17:39:07.634008
1027,847,19,20250912,1,True,True,False,False,,2025-11-20 17:39:07.634017
1028,807,4,20250828,4,True,True,True,False,,2025-11-20 17:39:07.634026
1029,776,9,20251013,4,True,True,True,False,,2025-11-20 17:39:07.634035
1030,480,23,20250914,3,True,True,True,False,,2025-11-20 17:39:07.634045
1031,393,4,20250915,1,True,True,True,True,1.0,2025-11-20 17:39:07.634054
1032,136,37,20250901,2,True,True,True,False,,2025-11-20 17:39:07.634063
1033,169,9,20250924,3,True,True,False,False,,2025-11-20 17:39:07.634072
1034,584,7,20251116,1,True,True,True,False,,2025-11-20 17:39:07.634081
1035,648,39,20251021,3,True,True,False,False,,2025-11-20 17:39:07.634089
1036,982,11,20251019,3,True,True,False,False,,2025-11-20 17:39:07.634097
1037,269,8,20251026,1,True,True,False,False,,2025-11-20 17:39:07.634106
1038,858,2,20250911,2,True,True,False,False,,2025-11-20 17:39:07.634114
1039,269,47,20250826,4,True,True,False,False,,2025-11-20 17:39:07.634122
1040,942,46,20250822,4,True,True,False,False,,2025-11-20 17:39:07.634131
1041,845,45,20251025,1,True,False,False,False,,2025-11-20 17:39:07.634139
1042,759,9,20250904,3,True,True,True,False,,2025-11-20 17:39:07.634148
1043,274,44,20251112,1,True,True,True,True,4.0,2025-11-20 17:39:07.634157
1044,150,8,20251117,1,True,False,False,False,,2025-11-20 17:39:07.634165
1045,536,27,20250828,2,True,True,True,False,,2025-11-20 17:39:07.634174
1046,267,48,20251104,3,True,True,True,False,,2025-11-20 17:39:07.634183
1047,560,19,20250830,1,True,True,False,False,,2025-11-20 17:39:07.634191
1048,818,44,20250822,2,True,True,False,False,,2025-11-20 17:39:07.634200
1049,515,40,20250903,3,True,True,True,False,,2025-11-20 17:39:07.634209
1050,234,19,20251005,3,True,True,True,False,,2025-11-20 17:39:07.634218
1051,877,22,20250923,2,True,True,True,False,,2025-11-20 17:39:07.634227
1052,107,3,20250912,1,True,True,False,False,,2025-11-20 17:39:07.634235
1053,676,50,20251009,3,True,True,False,False,,2025-11-20 17:39:07.634243
1054,267,33,20251013,1,True,True,True,False,,2025-11-20 17:39:07.634252
1055,282,22,20251114,3,True,True,True,False,,2025-11-20 17:39:07.634261
1056,540,31,20250907,2,True,True,False,False,,2025-11-20 17:39:07.634270
1057,645,34,20250910,2,True,True,True,False,,2025-11-20 17:39:07.634279
1058,725,23,20251030,1,True,True,False,False,,2025-11-20 17:39:07.634287
1059,168,28,20251116,4,True,True,False,False,,2025-11-20 17:39:07.634295
1060,473,36,20251118,3,True,True,False,False,,2025-11-20 17:39:07.634303
1061,122,5,20250826,3,True,True,False,False,,2025-11-20 17:39:07.634312
1062,564,40,20251108,4,True,True,True,False,,2025-11-20 17:39:07.634321
1063,728,34,20250927,4,True,True,False,False,,2025-11-20 17:39:07.634329
1064,521,42,20251007,4,True,False,False,False,,2025-11-20 17:39:07.634337
1065,569,23,20251101,1,True,True,True,False,,2025-11-20 17:39:07.634346
1066,951,42,20251108,4,True,True,False,False,,2025-11-20 17:39:07.634354
1067,972,9,20251119,1,True,True,True,True,3.0,2025-11-20 17:39:07.634364
1068,465,28,20250905,3,True,True,True,False,,2025-11-20 17:39:07.634373
1069,4,18,20251031,3,True,True,False,False,,2025-11-20 17:39:07.634381
1070,867,10,20251007,3,True,True,True,False,,2025-11-20 17:39:07.634391
1071,697,14,20250918,4,True,True,True,False,,2025-11-20 17:39:07.634400
1072,779,28,20251003,2,True,False,False,False,,2025-11-20 17:39:07.634407
1073,922,30,20251109,4,True,True,False,False,,2025-11-20 17:39:07.634416
1074,174,36,20251016,2,True,True,True,False,,2025-11-20 17:39:07.634425
1075,603,34,20251101,4,True,True,False,False,,2025-11-20 17:39:07.634433
1076,398,36,20250910,2,True,False,False,False,,2025-11-20 17:39:07.634441
1077,633,30,20251001,2,True,True,False,False,,2025-11-20 17:39:07.634449
1078,857,35,20251103,4,True,True,True,False,,2025-11-20 17:39:07.634458
1079,34,21,20250925,2,True,True,False,False,,2025-11-20 17:39:07.634466
1080,761,20,20251101,1,True,False,False,False,,2025-11-20 17:39:07.634474
1081,587,35,20250902,1,True,True,True,False,,2025-11-20 17:39:07.634483
1082,181,39,20251016,3,True,True,False,False,,2025-11-20 17:39:07.634491
1083,479,44,20250823,3,True,True,False,False,,2025-11-20 17:39:07.634500
1084,685,7,20251006,4,True,True,True,False,,2025-11-20 17:39:07.634509
1085,984,45,20250922,3,True,True,True,False,,2025-11-20 17:39:07.634519
1086,754,21,20251013,1,True,True,True,True,5.0,2025-11-20 17:39:07.634528
1087,62,12,20251010,2,True,True,True,False,,2025-11-20 17:39:07.634537
1088,156,18,20251012,1,True,True,True,False,,2025-11-20 17:39:07.634546
1089,46,26,20251110,3,True,True,True,False,,2025-11-20 17:39:07.634555
1090,618,27,20251017,1,True,True,True,True,1.0,2025-11-20 17:39:07.634564
1091,352,37,20251102,2,True,True,False,False,,2025-11-20 17:39:07.634573
1092,539,9,20251119,2,True,True,False,False,,2025-11-20 17:39:07.634581
1093,184,19,20250926,4,True,True,False,False,,2025-11-20 17:39:07.634589
1094,359,20,20251028,3,True,True,True,False,,2025-11-20 17:39:07.634598
1095,8,36,20250831,1,True,True,False,False,,2025-11-20 17:39:07.634607
1096,814,16,20251016,1,True,True,False,False,,2025-11-20 17:39:07.634624
1097,510,4,20251015,4,True,True,False,False,,2025-11-20 17:39:07.634633
1098,199,17,20251027,3,True,True,True,False,,2025-11-20 17:39:07.634642
1099,918,15,20251115,3,True,True,False,False,,2025-11-20 17:39:07.634650
1100,622,35,20250905,1,True,True,True,False,,2025-11-20 17:39:07.634659
1101,222,27,20251008,1,True,True,True,True,3.0,2025-11-20 17:39:07.634672
1102,695,30,20250929,4,True,True,False,False,,2025-11-20 17:39:07.634682
1103,804,15,20251016,2,True,False,False,False,,2025-11-20 17:39:07.634690
1104,370,37,20251119,4,True,False,False,False,,2025-11-20 17:39:07.634698
1105,733,9,20251005,2,True,True,True,False,,2025-11-20 17:39:07.634707
1106,449,46,20251111,3,True,True,False,False,,2025-11-20 17:39:07.634716
1107,619,33,20250912,3,True,True,False,False,,2025-11-20 17:39:07.634724
1108,604,20,20250911,2,True,True,False,False,,2025-11-20 17:39:07.634733
1109,680,5,20251031,3,True,True,True,False,,2025-11-20 17:39:07.634742
1110,583,30,20251008,2,True,False,False,False,,2025-11-20 17:39:07.634749
1111,645,43,20250903,3,True,True,False,False,,2025-11-20 17:39:07.634758
1112,291,4,20251028,4,True,True,False,False,,2025-11-20 17:39:07.634766
1113,499,31,20250823,3,True,True,False,False,,2025-11-20 17:39:07.634775
1114,814,8,20251105,4,True,False,False,False,,2025-11-20 17:39:07.634783
1115,42,29,20251016,2,True,True,True,False,,2025-11-20 17:39:07.634792
1116,711,43,20251102,3,True,True,True,False,,2025-11-20 17:39:07.634801
